"CID","Pincode","CityName/AreaName","State","Latitude","Longitude"
"5648","753009","Telenga Bazar (Cuttack-9)","Orisa","20.458648681640625","85.876487731933600"
"5649","753010","Orissa School Of Eng","Orisa","20.449838638305664","85.900085449218750"
"5650","753011","Gopalpur (Cuttack 2)","Orisa","20.104650497436523","85.582801818847660"
"5651","753012","Chhatra Bazar","Orisa","20.453561782836914","85.888832092285160"
"5652","753013","Kalyani Nagar","Orisa","20.450422286987305","85.901916503906250"
"5653","754001","Fulnakhara","Orisa","20.374713897705078","85.907867431640620"
"5654","754004","Niali","Orisa","20.132781982421875","86.074943542480470"
"5655","754009","Kalapathar","Orisa","20.307621002197266","85.412239074707030"
"5656","754010","Bairoi","Orisa","20.246603012084960","85.986656188964840"
"5657","754011","Adaspur","Orisa","20.219692230224610","86.011268615722660"
"5658","754017","Baideswar","Orisa","20.347185134887695","85.378112792968750"
"5659","754021","Jagatpur","Orisa","20.492221832275390","85.954635620117190"
"5660","754023","Chhatia","Orisa","20.608148574829100","86.074790954589840"
"5661","754025","Chaudwar Bazar","Orisa","20.526901245117188","85.920394897460940"
"5662","754026","Daulatabad","Orisa","20.394847869873047","86.321777343750000"
"5663","754027","Chasapara","Orisa","20.513935089111328","85.847526550292970"
"5664","754028","Charbatia","Orisa","20.581418991088867","85.846450805664060"
"5665","754030","Tigiria","Orisa","20.478986740112305","85.517784118652340"
"5666","754032","Narsinghpur","Orisa","20.489295959472656","85.024742126464840"
"5667","754034","Maniabandha","Orisa","20.432971954345703","85.187072753906250"
"5668","754037","Kanpur","Orisa","20.409652709960938","85.178871154785160"
"5669","754102","Anakhia","Orisa","20.311803817749023","86.082962036132810"
"5670","754103","S V M College","Orisa","20.249313354492188","86.184097290039060"
"5671","754104","Nalibar","Orisa","20.322118759155273","86.209838867187500"
"5672","754106","Kaduapara","Orisa","20.207252502441406","86.277801513671880"
"5673","754108","Balikuda","Orisa","20.091478347778320","86.292839050292970"
"5674","754109","Debidol","Orisa","20.183746337890625","86.185676574707030"
"5675","754113","Naugaonhat","Orisa","20.106895446777344","86.200607299804690"
"5676","754119","Machhagaon","Orisa","20.069301605224610","86.303924560546880"
"5677","754132","Raghunathpur","Orisa","20.359952926635742","86.157188415527340"
"5678","754137","Tirtol","Orisa","20.302360534667970","86.342864990234380"
"5679","754139","Tiran","Orisa","20.202812194824220","86.404869079589840"
"5680","754140","Rahama","Orisa","20.300254821777344","86.404212951660160"
"5681","754142","Paradeep Port","Orisa","20.289068222045900","86.652603149414060"
"5682","754153","Garadpur","Orisa","20.375904083251953","86.376602172851560"
"5683","754160","Manijanga","Orisa","20.306621551513672","86.368850708007810"
"5684","754201","Rameswar","Orisa","20.496135711669922","85.912345886230470"
"5685","754202","Salipur","Orisa","20.467052459716797","85.964149475097660"
"5686","754205","Balichandrapur","Orisa","20.608863830566406","86.252983093261720"
"5687","754206","Maharga","Orisa","20.564033508300780","86.195213317871100"
"5688","754207","Nischintakoili","Orisa","20.524793624877930","86.233543395996100"
"5689","754210","Danpur","Orisa","20.474201202392578","86.295829772949220"
"5690","754211","Tinimuhani","Orisa","20.508972167968750","86.418037414550780"
"5691","754214","Indupur","Orisa","20.617275238037110","86.448257446289060"
"5692","754215","Pattamundai College","Orisa","20.591077804565430","86.571205139160160"
"5693","754220","Rajkanika","Orisa","20.728281021118164","86.703308105468750"
"5694","754224","Mahakalpara","Orisa","20.383905410766600","86.642723083496100"
"5695","754225","Rajnagar (Kendrapara)","Orisa","20.570598602294922","86.713760375976560"
"5696","754227","Olavar","Orisa","20.736875534057617","86.663375854492190"
"5697","754228","Patkura","Orisa","20.363765716552734","86.402450561523440"
"5698","754231","Namauza","Orisa","20.661840438842773","86.706985473632810"
"5699","754240","Dandisahi","Orisa","20.613550186157227","86.460159301757810"
"5700","754244","Jampar","Orisa","20.425193786621094","86.719413757324220"
"5701","754246","Madanpur","Orisa","20.762788772583008","86.941551208496100"
"5702","754248","Iswarpur","Orisa","21.348529815673828","86.719940185546880"
"5703","754250","Thakurpatna","Orisa","20.568006515502930","86.365272521972660"
"5704","754289","Derabis","Orisa","20.541421890258790","86.334472656250000"
"5705","755001","Jaipur H O","Orisa","20.849946975708008","86.331344604492190"
"5706","755006","Dasarathpur","Orisa","20.835348129272460","86.374900817871100"
"5707","755007","Debidwar","Orisa","20.841453552246094","86.321411132812500"
"5708","755008","Dharamshala","Orisa","20.808631896972656","86.181205749511720"
"5709","755009","Kabirpur","Orisa","20.817710876464844","86.220565795898440"
"5710","755010","Kaipara","Orisa","20.643054962158203","86.399269104003900"
"5711","755011","Mangalpur","Orisa","20.818826675415040","86.540451049804690"
"5712","755015","Sankhachilla","Orisa","20.897552490234375","86.158821105957030"
"5713","755019","Jaipr Road R S","Orisa","20.955963134765625","86.127281188964840"
"5714","755021","Bainsaria","Orisa","20.994579315185547","86.233642578125000"
"5715","755023","Jenapur","Orisa","20.735445022583008","86.072212219238280"
"5716","755024","Haridaspur","Orisa","20.657535552978516","86.327621459960940"
"5717","755026","Dangadi","Orisa","20.963148117065430","85.996673583984380"
"5718","755027","Arei","Orisa","20.791112899780273","86.412483215332030"
"5719","755036","Ahiyas","Orisa","20.858592987060547","86.506149291992190"
"5720","755041","Garhmadhupur","Orisa","20.919139862060547","86.230453491210940"
"5721","755043","Panikoili","Orisa","20.883964538574220","86.217506408691400"
"5722","755044","Chandikhol","Orisa","20.699890136718750","86.135520935058600"
"5723","755050","Jaraka Bazar","Orisa","20.768608093261720","86.152191162109380"
"5724","756001","Nayabazar Balasore","Orisa","21.493291854858400","86.936813354492190"
"5725","756003","Sahidpark","Orisa","21.490795135498047","86.942367553710940"
"5726","756024","Nangaleswar","Orisa","21.608860015869140","87.173599243164060"
"5727","756025","Chandipur","Orisa","21.456880569458008","87.022109985351560"
"5728","756026","Baliapal","Orisa","21.658870697021484","87.288948059082030"
"5729","756027","Haldipada","Orisa","21.548006057739258","87.101783752441400"
"5730","756030","Amarda Road","Orisa","21.734073638916016","87.130668640136720"
"5731","756032","Nayabazar Jaleswar","Orisa","21.756761550903320","87.255554199218750"
"5732","756033","Hatigarh","Orisa","21.908926010131836","87.180274963378900"
"5733","756034","Nampo","Orisa","21.765439987182617","87.290420532226560"
"5734","756035","Kamarda","Orisa","21.749925613403320","87.356506347656250"
"5735","756036","Dehurda","Orisa","21.651409149169922","87.427581787109380"
"5736","756037","Fulbani","Orisa","21.352083206176758","86.865409851074220"
"5737","756040","Rajnilgiri","Orisa","21.462791442871094","86.772583007812500"
"5738","756041","Sajanagarh","Orisa","21.489576339721680","86.697196960449220"
"5739","756042","Bahanaga","Orisa","21.332834243774414","86.738586425781250"
"5740","756043","Kakhra","Orisa","21.392745971679688","86.805374145507810"
"5741","756044","Gopalpur (Bis)","Orisa","21.310071945190430","86.842636108398440"
"5742","756045","Hareswar","Orisa","21.286766052246094","86.686408996582030"
"5743","756046","Anantapur","Orisa","21.232034683227540","86.463935852050780"
"5744","756047","Turigaria","Orisa","21.265483856201172","86.579200744628900"
"5745","756081","Jamsuli","Orisa","21.717262268066406","87.170478820800780"
"5746","756084","D K College","Orisa","21.790945053100586","87.297988891601560"
"5747","756101","Charampa","Orisa","21.078102111816406","86.506370544433600"
"5748","756117","Dakhinbad","Orisa","20.896707534790040","86.468582153320310"
"5749","756121","Manjuri Road","Orisa","21.029676437377930","86.302894592285160"
"5750","756122","Akhuapada","Orisa","20.926818847656250","86.287010192871100"
"5751","756124","Ertal","Orisa","21.063280105590820","86.675239562988280"
"5752","756130","Tihiri","Orisa","20.947486877441406","86.648513793945310"
"5753","756133","Chandbali","Orisa","20.639684677124023","86.606002807617190"
"5754","756134","Ada","Orisa","21.193319320678710","86.524032592773440"
"5755","756135","Randiahat","Orisa","21.145269393920900","86.382019042968750"
"5756","756138","Arad","Orisa","20.813022613525390","86.652366638183600"
"5757","756162","Eram","Orisa","21.158485412597656","86.787132263183600"
"5758","756164","Naikanidihi","Orisa","20.951250076293945","86.855476379394530"
"5759","756166","Balikhand","Orisa","21.125129699707030","86.637260437011720"
"5760","756181","Madhabnagar","Orisa","21.047409057617188","86.491325378417970"
"5761","757001","Baghra Road","Orisa","21.932826995849610","86.729187011718750"
"5762","757016","Rasgovindpur","Orisa","21.787446975708008","87.047767639160160"
"5763","757018","Chitrada","Orisa","21.856260299682617","86.921119689941400"
"5764","757023","Garia","Orisa","21.907094955444336","86.934608459472660"
"5765","757024","Sankerko","Orisa","21.887844085693360","86.710525512695310"
"5766","757028","Baisinga","Orisa","21.648817062377930","86.908958435058600"
"5767","757035","Raruan","Orisa","21.994659423828125","85.807144165039060"
"5768","757036","Tato","Orisa","21.867500305175780","86.102844238281250"
"5769","757038","Thakurmunda","Orisa","21.487142562866210","86.151985168457030"
"5770","757041","Udala College","Orisa","21.577272415161133","86.566345214843750"
"5771","757043","Madhuldiha","Orisa","22.304195404052734","86.177406311035160"
"5772","757045","Jamda","Orisa","22.274328231811523","86.065887451171880"
"5773","757046","Bahalda","Orisa","22.378707885742188","86.084777832031250"
"5774","757047","Badampahar","Orisa","22.090753555297850","86.117248535156250"
"5775","757050","Hatbadra","Orisa","22.177480697631836","86.113967895507810"
"5776","757051","Saraskana","Orisa","22.244045257568360","86.589233398437500"
"5777","757055","Amarda","Orisa","21.784328460693360","87.128189086914060"
"5778","757079","Sarat","Orisa","21.457908630371094","86.365684509277340"
"5779","757101","Radho","Orisa","21.538785934448242","86.606857299804690"
"5780","758001","Madhapur","Orisa","21.635255813598633","85.606254577636720"
"5781","758013","Raisuan","Orisa","21.098417282104492","85.158752441406250"
"5782","758014","Naranpur","Orisa","21.628622055053710","85.624633789062500"
"5783","758015","Ghasipura","Orisa","21.214519500732422","86.101303100585940"
"5784","758017","Rajnagar (Keonjhar)","Orisa","21.762174606323242","85.812637329101560"
"5785","758019","Telkoi","Orisa","21.363016128540040","85.400527954101560"
"5786","758020","Salapada","Orisa","21.166486740112305","86.125633239746100"
"5787","758021","Anandapur","Orisa","21.252140045166016","86.145050048828120"
"5788","758022","Fakirpur","Orisa","21.170007705688477","86.213371276855470"
"5789","758027","Ghatgaon","Orisa","21.392755508422850","85.894958496093750"
"5790","758028","Harichandanpur","Orisa","21.329626083374023","85.799545288085940"
"5791","758032","Ukhunda","Orisa","21.814472198486328","85.685447692871100"
"5792","758041","Champua","Orisa","22.059125900268555","85.639457702636720"
"5793","758043","Sainkul","Orisa","21.097494125366210","86.115112304687500"
